"url","title","cover","cover_alt","cover_link","details","dates","venue","location"
"https://facebook.com/events/147782468960474",,"","",,,"Saturday, July 16","Heineken Music Hall","Arena Boulevard 590, 1101 DS Amsterdam, Netherlands"
"https://facebook.com/events/147782468960474",,"","",,,,,"bit.ly"
"https://facebook.com/events/527385444121527","Pokémon Go Evenement","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/13641289_1582587335367364_656927362622579614_o.jpg","Cover Photo","https://www.facebook.com/pokemongozeist/photos/gm.527385484121523/1582587335367364/?type=3",,"Saturday, July 16","Walkart Park","Het Rond 2, Zeist"
"https://facebook.com/events/541965535928555","Europarcs Poort Van Amsterdam","https://scontent.xx.fbcdn.net/t31.0-8/q82/p843x403/13243919_1292120560816922_6198849162926321669_o.jpg","Cover Photo","https://www.facebook.com/radionlfm/photos/gm.542286022563173/1292120560816922/?type=3",,"Sunday, July 17","EuroParcs Resort Poort van Amsterdam","Zeedijk 2, 1154PP Uitdam"
"https://facebook.com/events/152927358450472","Watersport Doe Dag","https://scontent.xx.fbcdn.net/v/t1.0-0/p600x600/13516361_1336927173001876_7324586434716144066_n.jpg?oh=869f500f4ed4ec541dedd1c5830ce5a0&oe=58311F72","Cover Photo","https://www.facebook.com/JachthavenNaarden/photos/gm.152927375117137/1336927173001876/?type=3",,,,
"https://facebook.com/events/152927358450472",,"","",,,"Saturday, July 16","Jachthaven Naarden","Onderwal 4, 1411 LV Naarden"
"https://facebook.com/events/152927358450472",,"","",,,,,"www.jachthavennaarden.nl"
"https://facebook.com/events/1729144217336708","Finissage Isometric Landscapes - Raymond Barion - met Aperol Spritz bar!","https://scontent.xx.fbcdn.net/t31.0-8/s843x403/13603570_1260404510660844_8383652692646712058_o.jpg","Cover Photo","https://www.facebook.com/UpstreamGallery/photos/gm.1729144240670039/1260404510660844/?type=3","Om het grote succes van de tentoonstelling Isometric Landscapes van Raymond Barion te vieren en ter afsluiting van het kunstseizoen, nodigt Upstream Gallery u graag uit om samen met ons op zaterdag 16 juli het glas te heffen in onze speciaal hiervoor geopende Aperol Spritz bar! \n \n Daarnaast krijgt u op deze zaterdagmiddag een VIP preview op de opnames van de nieuwe Hollywood-film 'The Hitman's Bodyguard' met onder andere Samuel L. Jackson, Ryan Reynolds en Salma Hayek in de hoofdrol. De stuntopnames voor deze film zullen namelijk die middag plaatsvinden op de Kloveniersburgwal en de Raamgracht. \n Hoewel bestemmingsverkeer en de galerie nog gewoon toegankelijk zijn, kan er enig oponthoud voorkomen. Maar heb wat ge...duld: in onze Aperol Spritz bar wordt uw glas rijkelijk gevuld! \n \n ---\n \n Het introduceren van een nieuwe kunstenaar is altijd een reden voor opwinding. In het geval van Raymond Barion, wiens allereerste galerie tentoonstelling Isometric Landscapes nu getoond wordt in Upstream Gallery, wordt ons enthousiasme overtuigend gedeeld met de Nederlandse pers! \n \n Het Parool, NRC Handelsblad en De Volkskrant bezochten de tentoonstelling en schreven allen zeer lovende recensies:\n \n ""Wat een ontdekking is dit! Alsof een lang gesloten schatkist opengaat. [...] Dat dit werk eindelijk is ontdekt, is reden tot opwinding. Nu het aan de anonimiteit van het atelier is ontrukt, verdient het erkenning en een plekje in de hedendaagse kunstgeschiedenis.""\n ★★★★★ - Recensie over Isometric Landscapes door Edo Dijksterhuis, ‘Het Parool’ (27 Mei 2016)\n \n ""Barions werk zit vol verwijzingen naar schilderkunst (Bacon, De Chirico), naar Amerikaanse popcultuur en naar architectuur [...] het blijft raadselachtig, op het vervreemdende af.""\n ●●●●○ - Recensie over Isometric Landscapes door Tracy Metz, ‘NRC Handelsblad’ (27 Mei 2016)\n \n ""Vreemde plek, de voorhoede. Zij bestaat uit hoogst eigenzinnige mensen die het hoogst eigenzinnige vieren, maar komt er dan eens iemand langs die echt op zichzelf staat, die er een waarlijk eigen visie, techniek, belevingswereld, iconografie op nahoudt, dan wordt hij vaak in het hokje van outsider-art geduwd, of, nog vaker (en ergerlijker): genegeerd. Hetgeen prima het gevolg kan zijn van externe factoren. Dat de passende woorden, het juiste verhaal om het beeld uitlegbaar te maken, op het moment van voltooiing niet voorhanden waren. Hoe anders is het te verklaren dat de schitterende, ambitieuze en eigenzinnige schilderijen van Raymond Barion nu pas in een solo zijn bijeengebracht (bij Upstream, Amsterdam)?\n Recensie over Isometric Landscapes door Jeanne Prisser, ‘De Volkskrant’ (3 Juni 2016) See More","Saturday, July 16","Upstream Gallery Amsterdam","Kloveniersburgwal 95, 1011 KB Amsterdam, Netherlands"
"https://facebook.com/events/1128112693878061","New Cool Collective ft Matt Bianco Live","https://scontent.xx.fbcdn.net/v/t1.0-9/13533077_1125751680781377_1335965170263036913_n.jpg?oh=4e2c7db798f17b93c365c25ca49f31b0&oe=58266004","Cover Photo","https://www.facebook.com/jazzpodiumdjs/photos/gm.1128112723878058/1125751680781377/?type=3","‘The Things You Love’ is de titel van de nieuwe EP van New Cool Collective meets Mark Reilly / Matt Bianco. Een plaat waarop beiden hun klassieke mix van soul, jazz en pop samenbrengen. Het bekende New Cool Collective geluid, aangevuld met de retro pop-jazz van Matt Bianco. Op de plaat staan vijf nummers, waaronder een remake van Matt Bianco’s hit: ‘Don’t Blame It On That Girl’.\n \n De samenwerking tussen de Londense Mark Reilly (oprichter en zanger van Matt Bianco) en het Amsterdamse New Cool Collective kwam tot stand na een aantal inspirerende ontmoetingen. Hun stijl en werkethos bleek meteen een match om eensgezind aan de slag te gaan. Gedurende het proces ontstonden er tal van nieuwe ideeën die via internet we...rden gedeeld en samengevoegd tot uiteindelijke songs, net zo lang totdat een geheel eigen repertoire ontstond.\n \n De opnames komen uit Electric Monkey Studio in Amsterdam en tijdens het mixen in de nieuwe Studio150, sinds kort gevestigd in een kerk in Amsterdam Noord, kwam alles samen tot één kloppend geheel.\n \n Matt Bianco (Mark Reilly):\n De lange muzikale carrière van de Britse groep Matt Bianco van Mark Reilly begon in de vroege jaren ’80. Het album ‘Who’s Side Are you On’ uit 1984 zorgde voor een wereldwijde doorbraak. Een plaat met een heel nieuw en fris geluid waarmee jazz zijn intrede deed in de toen door Britse new wave, ska en punk gedomineerde charts. Jazz-dance avant la lettre.\n \n New Cool Collective:\n De carrière van het veelbekroonde New Cool Collective begon in 1993, met vernieuwing in de instrumentale muziekscene. Ook een variant op jazz-dance. De indrukwekkende discografie van de groep bevat inmiddels een rijkdom aan verschillende sounds en samenwerkingen. Wát en met wíe het ook speelt, New Cool drukt zijn stempel als een oneindig swingende, virtuoze en dynamische muziekmachine. See More","Sunday, July 17","Sena Summer Jazz Stage","Stadhuisplein, Dordrecht"
"https://facebook.com/events/1300661409974517","Festival of Fools - Day 17","https://scontent.xx.fbcdn.net/t31.0-8/13517626_1114006018656294_6865960551852260046_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=1114006018656294&set=gm.1335964799777511&type=3",,"July 17; Jul 17 at 2:00 PM to Jul 18 at 3:00 AM in UTC+02","Azart Ship of Fools (La Nef des fous)","NDSM Plein 102, 1033 WB Amsterdam, Netherlands"
"https://facebook.com/events/301250446879882","Amsterdams FootGolf Open 2016","https://scontent.xx.fbcdn.net/t31.0-0/p180x540/13669260_1031099557004154_5556975411477750925_o.jpg","Cover Photo","https://www.facebook.com/footgolfamsterdam/photos/gm.308281262843467/1031099557004154/?type=3",,,,
"https://facebook.com/events/301250446879882",,"","",,,"Saturday, July 16","Golfbaan De Hoge Dijk","Abcouderstraatweg 46, 1105 AA Amsterdam, Netherlands"
"https://facebook.com/events/301250446879882",,"","",,,,,"www.footgolfholland.com"
"https://facebook.com/events/268980440128397","Zomer Carnaval","https://scontent.xx.fbcdn.net/t31.0-0/p180x540/13568998_692046610934041_6696669234266246651_o.jpg","Cover Photo","https://www.facebook.com/619581531513883/photos/gm.268980460128395/692046610934041/?type=3",,"Sunday, July 17","Welkom Bij De Buren","Brinkweg 15, 1717CB Wieringerwerf"
"https://facebook.com/events/1040405219357479","10 van Noordwijk (Alphen a/d Run Classic)","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x296/13495338_585606834939754_2481676032794577397_n.jpg?oh=7b6d93c6e83155390281036f629d0608&oe=57F63ACC","Cover Photo","https://www.facebook.com/AlphenadRun/photos/gm.1108767365854597/585606834939754/?type=3",,,,
"https://facebook.com/events/1040405219357479",,"","",,,"Sunday, July 17","10 van Noordwijk","Koningin Wilhelmina Boulevard 1, Noordwijk aan Zee"
"https://facebook.com/events/1040405219357479",,"","",,,,,"www.10vannoordwijk.nl"
"https://facebook.com/events/702810896489042","Warren Haynes in Cloud Nine | TivoliVredenburg","https://scontent.xx.fbcdn.net/t31.0-8/q81/p843x403/12378074_1257178157644143_2426809249019237067_o.jpg","Cover Photo","https://www.facebook.com/TivoliVredenburgUtrecht/photos/gm.702810906489041/1257178157644143/?type=3",,,,
"https://facebook.com/events/702810896489042",,"","",,,"Sunday, July 17","TivoliVredenburg","Vredenburgkade 11, 3511 WC Utrecht"
"https://facebook.com/events/702810896489042",,"","",,,,,"www.tivolivredenburg.nl"
"https://facebook.com/events/289900574687836","Super Vlooienmarkt Muiden","https://scontent.xx.fbcdn.net/v/t1.0-9/13406721_684805148326855_5667742903397311109_n.jpg?oh=746531ecd4ca73d9bc3ac3d37589312e&oe=57EAE4E3","Cover Photo","https://www.facebook.com/donvlooienmarkten/photos/gm.289900648021162/684805148326855/?type=3",,"Sunday, July 17","Maxis Muiden","Pampusweg 1, 1398 Muiden Muiden"
"https://facebook.com/events/1693935147549879","Big Rivers 2016 Fixxxman & Friends","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/12671689_1786391531588791_1941363273935196534_o.jpg","Cover Photo","https://www.facebook.com/RHsoloNL/photos/gm.1693935174216543/1786391531588791/?type=3",,"Sunday, July 17","Cafe T Peerdt","Nieuwstraat 30, 3311 XR Dordrecht"
"https://facebook.com/events/586278168192054","Trots bij Heemstede aan de Vrijheidsdreef","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/12716239_966245403455964_4331267357977150450_o.jpg","Cover Photo","https://www.facebook.com/trots/photos/gm.586278208192050/966245403455964/?type=3",,"Sunday, July 17","Vrijheidsdreef, Heemstede","Heemstede"
"https://facebook.com/events/131860880578680","Fiesta Latina bij SalsaClub Adam Noord","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/13603389_656615421156636_5135743622549171528_o.jpg","Cover Photo","https://www.facebook.com/salsaclubadamnoord/photos/gm.131862873911814/656615421156636/?type=3",,"Saturday, July 16; Jul 16 at 9:00 PM to Jul 17 at 1:00 AM in UTC+02","De Werf","Amsterdam, Netherlands"
"https://facebook.com/events/952670558186819","BIG RIVERS AFTERPARTY","https://scontent.xx.fbcdn.net/v/t1.0-9/13529263_1762761657275312_5063056464212393295_n.jpg?oh=c2841266710b288e9954427a4f63594b&oe=5835A3F6","Cover Photo","https://www.facebook.com/kazernedordrecht/photos/gm.952670624853479/1762761657275312/?type=3",,"Saturday, July 16","Kazerne Dordrecht","Houttuinen 32b, 3311 CE Dordrecht"
"https://facebook.com/events/1644326609223390","Summer Dance Bootcamps | #7 Styling / Choreo","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x296/13654205_1033358223406567_7495327299573302349_n.jpg?oh=78d0f0eeaa0489531575684cc067d1b1&oe=5837585C","Cover Photo","https://www.facebook.com/114232035319195/photos/gm.1651474368508614/1033358223406567/?type=3","Summer Dance Bootcamp | #7 Styling / Choreo\n \n \n Docenten | Miguel & Rianne\n Level | Open Intermediate/Gevorderd ( Min. 1 jaar ervaring)\n Locatie | Brasa Studio's \n \n Styling/choreo bootcamp: learn a choreo salsa on1 in 3 hours. Miguel and Rianne will teach seperately. Both men and woman will learn a different styling/footwork. Together they wil teach you the partnering part resulting in a perfect choreo.\n \n First hour: Warming up, learning the styling/footwork and how to execute it in the choreo\n \n Second hour: turn patterns and executing the choreo...\n \n Last hour : combining the shines/footwork and turn pattern. Performing the whole choreo together.\n \n It wil be intensive and you are going to be challenged but it will be rewarding in the end.\n \n Prijs per persoon : 35.- euro.\n Maak gebruik van de speciale zomerkorting! volg deze zomer 5 bootcamps en betaal er maar 4*!\n \n More info:\n http://swinglatino.nl/agenda/zomerbootcamps.html\n Subscribe: http://swinglatino.nl/agenda/zomerbootcamps.html#inschrijven\n \n Coming up next:\n \n #8 Dancehall | Dajana | 19 juli | 19:00 - 22:00 \n #9 Ladystyling | Irena Prodanova | 19 juli | 19:00 - 22:00 \n #10 Advanced On2 | Brian Libier | 23 juli | 13:00 - 16:00 \n #11 Salsa Beginners | Jorge | 23 juli | 13:00 - 16:00 \n \n Stay tuned for more summer dance fun! See More",,,
"https://facebook.com/events/1644326609223390",,"","",,,"Saturday, July 16","Brasa Dance Studios","Kuiperbergweg 31B, 1101AE Amsterdam, Netherlands"
"https://facebook.com/events/1644326609223390",,"","",,,,,"swinglatino.nl"
"https://facebook.com/events/1163431037050085","Live Tribute to U2&Red Hot Chili Peppers (laatste livezondag voor de zomervakantie)","https://scontent.xx.fbcdn.net/t31.0-0/p600x600/13475013_1129671270409150_1320842556068432232_o.jpg","Cover Photo","https://www.facebook.com/tavernebergen/photos/gm.1163431053716750/1129671270409150/?type=3",,"Sunday, July 17","Taverne Bergen","Karel de Grotelaan 1, 1861 KH Bergen, Noord-Holland, Netherlands"
"https://facebook.com/events/521415791382550","Bende op het Plein (beachvolleybal)","https://scontent.xx.fbcdn.net/t31.0-0/p600x600/13495603_1387385847945128_217458598432160154_o.jpg","Cover Photo","https://www.facebook.com/JCInventas/photos/gm.521415814715881/1387385847945128/?type=3","Seizoensafsluiter start op zondag 12:00 tot 20:00 uur:\n \n Beachvolleybal\n Zomers terras met snacks, BBQ en muziek\n WK Buik glijden\n \n Deelname beachvolleybal € 5,- p.p. (incl 1 consumptie en hapjes)\n BBQ kost € 5,= p.p. (4 vlees, brood en salades)\n Kom als bezoeker gerust even langs.\n \n Schrijf je nu in en mail naar info@jcinventas.nl:\n Teamnaam en aantal personen...\n Naam en telefoon contactpersoon\n Niveau: Beginners of gevorderd\n BBQ: ja of nee See More","Sunday, July 17","JC Inventas","Raadhuislaan 16, 1613 KR Grootebroek"
"https://facebook.com/events/536645319856574","Zomermarkt Castricum","https://scontent.xx.fbcdn.net/l/t31.0-0/p526x395/12045580_573613092803231_5074717790567945333_o.png","Cover Photo","https://www.facebook.com/StarPromotionsBraderie/photos/gm.536645359856570/573613092803231/?type=3",,,,
"https://facebook.com/events/536645319856574",,"","",,,"Sunday, July 17","Castricum",
"https://facebook.com/events/536645319856574",,"","",,,,,"www.marktlijst.nl"
"https://facebook.com/events/271971249818256","HighWine Absolutely Fabulous: The Movie","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/13517445_10210110126820501_885646576335208646_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=10210110126820501&set=gm.271971263151588&type=3","CineMagnus organiseert een HighWine met de exclusieve voorpremière van 'Absolutely Fabulous: The Movie' met het iconische duo Edina en Patsy.\n \n Tijdens de HighWine word u ontvangen met een glas Prosecco en krijgt u drie verschillende wijnen te proeven. Voor de film proeft u een witte wijn en in de pauze van de film een rosé en rode wijn.\n \n Bij de wijnen serveren we bijpassende hapjes, verzorgd door Havana Schagen.\n \n U heeft keuze uit twee verschillende data:\n Woensdag 13 juli | aanvang om 19.45 uur.\n Zondag 17 juli | aanvang om 15.00 uur.\n \n Het kaartje kost €25,00 per persoon.\n ...\n NB De geserveerde hapjes zijn niet maaltijdvervangend.\n \n Absolutely Fabulous: The Movie\n Edina en Patsy beschikken, toepasselijk voor hun debuut op het grote doek, nog steeds over de nodige glitter en glamour. Ze leven het luxe leven dat ze gewend zijn: winkelen, drinken en stappen in de meest trendy hot-spots van Londen. Maar als ze de schuld krijgen van een groot incident tijdens een überhip fashionfeestje worden ze het middelpunt van een mediaschandaal en worden ze meedogenloos achtervolgd door de paparazzi. Zonder een rooie cent vluchten ze naar de speeltuin voor de superrijken, de Franse Rivièra, en bedenken ze een plan om permanent te ‘ontsnappen’ en wederom het goede leven, te leven! De film brengt Jennifer Saunders en Joanna Lumley weer samen als het iconische duo Edina en Patsy. Ook de rest van de originele cast keert terug: Julia Sawalha als Saffy, Jane Horrocks als Bubble en June Whitfield als moeder. Het award-winnende team achter de camera bestaat uit Mandie Fletcher (Blackadder, Absolutely Fabulous, The Vicar of Dibley) die het script van Jennifer Saunders regisseert, producenten Jon Plowman (Absolutely Fabulous, The Vicar of Dibley) en Damian Jones (The Iron Lady, Belle Dad's Army), met Steve Milne, Christian Eisenbeiss, Christine Langan, Nichola Martin, Jennifer Saunders, Dawn French en Maureen Vincent als uitvoerende producenten. See More",,,
"https://facebook.com/events/271971249818256",,"","",,,"Sunday, July 17","CineMagnus","Grotewallerweg 2, 1742 NM Schagen"
"https://facebook.com/events/271971249818256",,"","",,,,,"www.cinemagnus.nl"
"https://facebook.com/events/1194543563930702","Singer-Songwriter-Sunday","https://scontent.xx.fbcdn.net/t31.0-0/p403x403/13517578_1051992988210971_2124634623181834624_o.jpg","Cover Photo","https://www.facebook.com/130094817067464/photos/gm.1194543580597367/1051992988210971/?type=3","Diverse singer-songwriters betreden het podium bij Terrasmus. Heerlijk luisteren in het groen van het Erasmuspark! \n \n Lees verder voor meer info over de singer-songwriters! \n \n 14.30 – 15.00 uur: Fanny Eijkelboom en Mei jet Broers\n Als Fanny en Mei jet elkaar leren kennen in een \n studentenband in Amsterdam is de klik direct daar. Na hun studies Geschiedenis en Engels gaan ze als duo verder. Songwriter Fanny laat zich inspireren door zowel historische gebeurtenissen als dagelijkse beslommeringen. Zij schrijft in het Engels en besteedt veel aandacht aan meerstemmige zanglijnen. Samen repeteren ze geregeld in de volmaakte akoestiek van hun bescheiden huiskamers in West. \n \n 15.15 – 15.45 uur: Magali Michaut\n Magali Mich...aut is a French singer-songwriter living in Amsterdam, who began her musical career as a conservatory student of violin and music theory, followed by placement in symphonic orchestras in Paris, Cambridge, Toronto and Amsterdam. Since commiting to her own material, she's expanded to piano, guitar and ukulele, regularly playing the Dutch songwriter scene as well as abroad, including a featured artist set on the Copenhagen Songwriters Festival. Magali is also part of the duo Michaut/ Perkins. Her acoustic debut CD 'Bonjour' was released December 20th, 2015. \n www.magalimichaut.com\n \n 16.00 – 16.30 uur: Fleur Notting en Jeroen Sep\n Jeroen (gitaar) en Fleur (zang) werken sinds mei 2015 samen als 'Flourish'. De teksten die Fleur schrijft zijn uit het leven gegrepen met een 'oergevoel' dat iedereen herkent. De melodielijnen zijn aanstekelijk, wisselend en virtuoos, net als het gitaarspel wat het\n begeleidt. Van ballads tot swingende dansnummers; Flourish laat het allemaal horen!\n \n 16.45 – 17.15 uur: Peetman\n Peetman is een singer-songwriter uit Middelburg die zichzelf niet ziet als een échte siso. ‘Een singer-songwriter is voor mij iemand die liedjes schrijft ter lering, ik maak slechts liedjes ter vermaak’, zegt hij er zelf over. Hij omschrijft zich liever als een cowboy gevangen in het lichaam van een Middelburgse Zeeuw die muziek maakt waarin country en blues de boventoon voeren. Zijn Engelstalige teksten gaan veelal over kleine menselijke ongemakken als liefdesverdriet, geldgebrek en zijn doorspekt met humor en een flinke dosis zelfspot.\n www.facebook.com/peetmanmusic See More",,,
"https://facebook.com/events/1194543563930702",,"","",,,"Sunday, July 17","Terrasmus","Erasmuspark 1, 1056 LE Amsterdam, Netherlands"
"https://facebook.com/events/1194543563930702",,"","",,,,,"www.terrasmus.nl"
"https://facebook.com/events/256854011314475","1992 is 4 You festival","https://scontent.xx.fbcdn.net/t31.0-8/p843x403/12513761_945367298846029_189282627767915081_o.jpg","Cover Photo","https://www.facebook.com/945076428875116/photos/gm.256854027981140/945367298846029/?type=3",,,,
"https://facebook.com/events/256854011314475",,"","",,,"Saturday, July 16","Roel Langerakpark Rotterdam","Roel Langerakweg, Rotterdam, Netherlands"
"https://facebook.com/events/256854011314475",,"","",,,,,"partyflock.nl"
"https://facebook.com/events/271181856564257","Patrouillerit 2016","https://scontent.xx.fbcdn.net/v/t1.0-9/13332947_1103435316382069_7765493524349052370_n.jpg?oh=25479013dd2e1e5a6134dc3fb6eb91cc&oe=57F0FC58","Cover Photo","https://www.facebook.com/108265479232396/photos/gm.271181889897587/1103435316382069/?type=3",,"Sunday, July 17","Stal Mansour Arnhem meer dan een manege","Kemperbergerweg 793, 6816RW Arnhem, Netherlands"
"https://facebook.com/events/1612050562447472","ORIGINAL X Cultuurfestival PICKNICK","https://scontent.xx.fbcdn.net/t31.0-0/q83/p526x296/13235190_1006613232749034_7540442899119837345_o.jpg","Cover Photo","https://www.facebook.com/ORIGINALmarket/photos/gm.1612050589114136/1006613232749034/?type=3",,"Sunday, July 17","Van der Werfpark","Leiden, Netherlands"
"https://facebook.com/events/1028050333915123","CD Presentatie Karin Welsing - MIJN BESTE VRIENDIN","https://scontent.xx.fbcdn.net/v/t1.0-9/13532929_1838862899677392_6813677841859839935_n.jpg?oh=789c977e99d0ed701fce223591063ead&oe=58336347","Cover Photo","https://www.facebook.com/karinwelsingclips/photos/gm.1028050353915121/1838862899677392/?type=3",,,,
"https://facebook.com/events/1028050333915123",,"","",,,"Sunday, July 17","Sophie's Choice","Sophie's Choice Kerkdriel (camping maaszicht), 5331 KB Kerkdriel"
"https://facebook.com/events/1028050333915123",,"","",,,,,"www.facebook.com"
"https://facebook.com/events/906821172796507","Meneer Ninja Kids workshop","https://scontent.xx.fbcdn.net/t31.0-8/s851x315/13517412_296570107348318_7227194149224794680_o.jpg","Cover Photo","https://www.facebook.com/MeneerNieges/photos/gm.906821302796494/296570107348318/?type=3","Alle kleine ninja's, ninja pappa's, ninja mamma's opgelet! \n \n Heb jij altijd al willen leren springen, balanceren, rennen en vliegen als een ninja? Dit is de kans. Wij vliegen zondag 17 juli de sensei der sensei's in uit Japan; sensei Bauke San!!!\n \n Bauke San gaat jullie of jullie ninja dochters/zoons de fijne kneepjes van het ninja vak leren. De Japanse leer die verboden is voor niet ninja's wordt op deze dag voor 1 keer bloot gelegd.\n \n Wat gaan we doen?\n \n - Ninja kreten\n - Ninja balans\n - Ninja behendigheid\n - Ninja trucjes...\n - Ninja stoerheid test\n \n Kom dus zondag 17 Juli koprollend langs en beproef je ninja skills. \n \n Heb je minder dan 6 ninja jaren op je cv staan, zorg dan dat je om 11.00 klaar staat, heb je 6 of meer ninja jaren achter de rug, kom dan om 11.30 van het dak gesprongen om jouw ninja skills te laten zien.\n \n Voor de ninja pappa's en mamma's wordt natuurlijk ook gewoon ninja koffie en ninja thee geschonken en als je lief bent kan je zelf een ninja broodje nuttigen.\n \n Joejoe!\n Meneer Nieges See More","Sunday, July 17","Meneer Nieges","Westerdoksdijk 40, 1013 AE Amsterdam, Netherlands"
"https://facebook.com/events/966900736739847","Oceans voor Project AWARE","https://scontent.xx.fbcdn.net/l/t31.0-0/p600x600/12419256_1082226995152450_4672604507100785005_o.jpg","Cover Photo","https://www.facebook.com/OceansDivingCenter/photos/gm.966900750073179/1082226995152450/?type=3",,"Saturday, July 16","Watersportcentrum Maasbommel","Bovendijk 2, 6627 KS Maasbommel"
"https://facebook.com/events/485153168361382","V.A.G Meeting VWPH","https://scontent.xx.fbcdn.net/v/t1.0-9/p843x403/13438844_1066333803450330_135964804129289903_n.jpg?oh=cc7ed26487f25a53f5b8c95ee1771c0a&oe=5836AE2B","Cover Photo","https://www.facebook.com/VwPowerHolland/photos/gm.485153181694714/1066333803450330/?type=3",,"Saturday, July 16","Pilkington","Schurenbergweg 7, Amsterdam, Netherlands"
"https://facebook.com/events/993163564132901","Vive la Fête - Cancun","https://scontent.xx.fbcdn.net/t31.0-0/p526x395/13576746_914764235316908_4908580290657916641_o.jpg","Cover Photo","https://www.facebook.com/clubvillathalia/photos/gm.993163587466232/914764235316908/?type=3","Vive la Fête is het wekelijkse festival in Club Villa Thalia. Vive la Fête kun je met gemak meten aan de grote festivals. Spectaculaire lichtshows, live entertainment, topdj’s en verbluffende visuals op 360 graden. Vive la Fête is geen doorsnee zaterdagavond. Vive la Fête is een evenement van het hoogste niveau! \n \n Vier totaal verschillende thema’s die ervoor zorgen dat iedere zaterdagavond er anders uitziet. Compleet met vliegers, dansers, zangers, video’s op 360 graden en een lichtplan. Alles wordt op maat gemaakt, gechoreografeerd en geregisseerd. De thema’s voor dit kwartaal zijn: IBIZA, RIO, CANCUN en MIAMI.\n \n In Ibiza trekken we de bikini's aan en genieten we van heerlijke house muziek. In Miami gaan we all... night long\n los op de lekkerste tracks van de CITY OF LIGHTS. In Rio, laten we ons gek maken door de samba vrouwen, en de beat van de percussie en in Cancun gaan we los zoals ze los gaan op SPRING BREAK.\n \n Hier gaat veel aan vooraf: repetities met dansers, vliegers, zangers en regie. Zowel individueel als gezamenlijk. Muziek mixen, aankleding verzorgen. Alles is tot in de kleinste details georganiseerd. Op die manier zet Vive la Fête complete shows neer op zaterdag in Club Villa Thalia. \n \n Van dit niveau vind je geen ander in Nederland. Bij Vive la Fête ligt de prioriteit bij spektakel en entertainment. Begint het al te kriebelen? Tot snel op zaterdagavond in Club Villa Thalia!\n \n Adres:\n Club Villa Thalia\n Kruiskade 31\n 3012 EE ROTTERDAM\n \n VIP-arrangement:\n Vanaf 4 personen, meer info via: \n http://www.clubvillathalia.nl/vip-tables/\n Wil je een VIP-tafel reserveren? Bel: 06-11724646\n \n Bereikbaarheid:\n Club Villa Thalia is gelegen naast parkeergarage Interparking op de Kruiskade. Reis je met het openbaar vervoer? Uitstappen bij metrohalte Stadhuis of tramhaltes Stadhuis of Weena. Club Villa Thalia ligt op 5 minuten loopafstand van Rotterdam Centraal station.\n \n Algemene informatie:\n De minimumleeftijd voor Vive la Fête is 18+. See More","Saturday, July 16","Club Villa Thalia","Kruiskade 31, 3012 EE Rotterdam, Netherlands"
"https://facebook.com/events/936036896494787","Coolcast!","https://scontent.xx.fbcdn.net/v/t1.0-9/13237691_1102614449791044_818456268476313969_n.jpg?oh=a2d262377e9dca8016b449818f933ea7&oe=57F14315","Cover Photo","https://www.facebook.com/248517528534078/photos/gm.936036916494785/1102614449791044/?type=3",,"Sunday, July 17","The Shack","Schipholdijk 253b, 1438 AC Oude Meer"
"https://facebook.com/events/1646339702355945","Outdoor Sunday","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x395/13566906_1218141901543517_3868720365414263097_n.jpg?oh=259064431aad7fe5659120fd317c9ba9&oe=58309DC1","Cover Photo","https://www.facebook.com/744986672192378/photos/gm.1646340699022512/1218141901543517/?type=3",,"Sunday, July 17","Riverside Outdoor & Events","Hamsestraat 10, 6629 KT Appeltern"
"https://facebook.com/events/789013744535908","BBQ & Rodeostier","https://scontent.xx.fbcdn.net/v/l/t1.0-0/p526x296/13590291_1120532108017380_304666384965703730_n.jpg?oh=038715985cf1d0e6e21f4aaa9b914b9d&oe=57EE6612","Cover Photo","https://www.facebook.com/www.hethhartje.nl/photos/gm.881932808577334/1120532108017380/?type=3",,,,
"https://facebook.com/events/789013744535908",,"","",,,"Sunday, July 17","Café 't Hartje","houttil 28, 1811 JM Alkmaar"
"https://facebook.com/events/789013744535908",,"","",,,,,"www.hethartje.nl"
"https://facebook.com/events/1073906672667228","Beyoncé (The Formation World Tour)","https://scontent.xx.fbcdn.net/t31.0-0/q90/p480x480/12771996_340901176033543_1941944989908314496_o.jpg","Cover Photo","https://www.facebook.com/downloadmusicnl/photos/gm.1073906696000559/340901176033543/?type=3",,,,
"https://facebook.com/events/1073906672667228",,"","",,,"Saturday, July 16","Amsterdam ArenA","ArenA Boulevard 1, 1101 xj Amsterdam, Netherlands"
"https://facebook.com/events/1073906672667228",,"","",,,,,"www.ticketmaster.nl"
